spotify_id,name,uri,artist,acousticness,danceability,energy,instrumentalness,tempo,valence
6ZzYETKetIfNUsZUb23jgG,Day 1 ◑,spotify:track:6ZzYETKetIfNUsZUb23jgG,HONNE,0.21,0.503,0.581,0.000708,94.555,0.633
43kiDtoYD0nDJYxzQwclpT,Location Unknown ◐ (feat. BEKA) - Brooklyn Session,spotify:track:43kiDtoYD0nDJYxzQwclpT,HONNE,0.941,0.508,0.293,0,91.509,0.395
49clMzwHdKb5f0awEH99pg,A Change Of Heart,spotify:track:49clMzwHdKb5f0awEH99pg,The 1975,0.223,0.736,0.502,0.0105,105.003,0.533
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,spotify:track:4m0q0xQ2BNl9SCAGKyfiGZ,The 1975,0.204,0.618,0.793,0.0154,101.015,0.459
2KJkKZ6u3QRm9Xpu5I2CPB,Patience Is A Virtue,spotify:track:2KJkKZ6u3QRm9Xpu5I2CPB,Clem Leek,0.964,0.305,0.168,0.852,117.312,0.051
5BN59BDczcpxstFKILIH0q,Savior Complex,spotify:track:5BN59BDczcpxstFKILIH0q,Phoebe Bridgers,0.931,0.377,0.44,0.0196,128.999,0.224
2d3d9xZutJjmUpntiyHt3F,Anti-Hero - Acoustic Version,spotify:track:2d3d9xZutJjmUpntiyHt3F,Taylor Swift,0.597,0.624,0.332,0.000679,96.864,0.397
6UFivO2zqqPFPoQYsEMuCc,Bags,spotify:track:6UFivO2zqqPFPoQYsEMuCc,Clairo,0.172,0.742,0.546,0.38,104.996,0.868
1hnkA8oaTKquqzS6Ixuh4c,You're So.,spotify:track:1hnkA8oaTKquqzS6Ixuh4c,milk.,0.0098,0.716,0.573,0.653,115.017,0.871
2k7GyFSbErjCvk1QlTChxL,tokyo,spotify:track:2k7GyFSbErjCvk1QlTChxL,joan,0.00716,0.631,0.786,0,102.027,0.761
0K29MTPIUWWCjhjZVnx7PX,Maybe You Saved Me,spotify:track:0K29MTPIUWWCjhjZVnx7PX,Bad Suns,0.0496,0.58,0.915,0,98.003,0.752
4FxeY2UZeP3kpdBPbpGggN,Wintering,spotify:track:4FxeY2UZeP3kpdBPbpGggN,The 1975,0.363,0.643,0.882,5.53e-05,159.996,0.941
1A8OrMrc15qpXp5MuOfvG2,Cruisin' - Single Edit,spotify:track:1A8OrMrc15qpXp5MuOfvG2,Huey Lewis,0.127,0.745,0.647,0,83.346,0.821
7IhSymdeBHEvRmwGm0sIFH,25th December - 2013 Remaster,spotify:track:7IhSymdeBHEvRmwGm0sIFH,Everything But The Girl,0.755,0.58,0.233,0,107.322,0.171
1fDFHXcykq4iw8Gg7s5hG9,About You,spotify:track:1fDFHXcykq4iw8Gg7s5hG9,The 1975,0.312,0.416,0.762,0.804,95.967,0.461
3TxKtkCNR1yQARsvHxvNnP,Tokyo Nights,spotify:track:3TxKtkCNR1yQARsvHxvNnP,Digital Farm Animals,0.0319,0.556,0.671,0.000377,105.057,0.252
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,0.0205,0.37,0.467,0.572,94.485,0.182
1FWsomP9StpCcXNWmJk8Cl,K.,spotify:track:1FWsomP9StpCcXNWmJk8Cl,Cigarettes After Sex,0.139,0.454,0.4,0.846,93.719,0.327
2eIYmspGt58UeXPNUsp1oW,Real Peach - Recorded at Spotify Studios NYC,spotify:track:2eIYmspGt58UeXPNUsp1oW,Henry Jamison,0.901,0.379,0.194,1.19e-05,170.097,0.436
2frplpedYp8su0AfraebpH,No Ordinary Life,spotify:track:2frplpedYp8su0AfraebpH,Matt Corby,0.127,0.464,0.783,6.74e-06,147.951,0.144
6A8dnC0xkiuWN4BshmTB2I,Oceans Away,spotify:track:6A8dnC0xkiuWN4BshmTB2I,A R I Z O N A,0.13,0.617,0.642,0.157,105.885,0.221
2cCPI5XciQObQE9d6hmb4d,If The World Was Ending (feat. Julia Michaels) - Madism Remix,spotify:track:2cCPI5XciQObQE9d6hmb4d,Madism,0.696,0.55,0.658,0,87.445,0.71
0WTN7om3lHG3yYMigwzBxl,There's No Way (feat. Julia Michaels),spotify:track:0WTN7om3lHG3yYMigwzBxl,Lauv,0.49,0.755,0.625,0,147.02,0.374
6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),spotify:track:6GzApXoBQiiAjak3tOQfV3,5 Seconds of Summer,0.0132,0.611,0.52,0,159.927,0.771
5ScvUK3JuwyxH3i1HMVqKp,Planet With Water,spotify:track:5ScvUK3JuwyxH3i1HMVqKp,Charlie Hickey,0.909,0.629,0.249,0.000199,103.024,0.595
6Ufa8N6ZXD1Gp2gW0GbDOf,Side Effects,spotify:track:6Ufa8N6ZXD1Gp2gW0GbDOf,JOSEPH,0.758,0.686,0.323,0.00333,140.955,0.32
5HVHYpNllysLkUEduWKqlg,Spirit Cold,spotify:track:5HVHYpNllysLkUEduWKqlg,Tall Heights,0.685,0.376,0.52,2.02e-05,155.726,0.353
2NbS9E0ZZKAMJAppj8P53N,Weird Goodbyes (feat. Bon Iver),spotify:track:2NbS9E0ZZKAMJAppj8P53N,The National,0.295,0.523,0.555,0.000859,99.641,0.715
7DEY4XYmucW9CajmANlscn,Detour,spotify:track:7DEY4XYmucW9CajmANlscn,Ainslie Wills,0.808,0.793,0.33,0.000981,86.007,0.498
3bq7dXN7arTdaq8mmKXxob,Love to Keep Me Warm,spotify:track:3bq7dXN7arTdaq8mmKXxob,Laufey,0.97,0.669,0.208,0.000524,139.928,0.315
78ykrsj9XNEtGmEW9QgluH,Sure Don't Miss You (feat. The Dip),spotify:track:78ykrsj9XNEtGmEW9QgluH,BUNT.,0.137,0.649,0.846,0,118.004,0.638
61O3EtR8IT4tmornSBGZgU,Silly Goose,spotify:track:61O3EtR8IT4tmornSBGZgU,More Fatter,0.194,0.819,0.406,0,125.947,0.318
5yQ3r7YV573w0mpGtNpoAl,Confetti,spotify:track:5yQ3r7YV573w0mpGtNpoAl,DOUBLECAMP,0.396,0.702,0.76,2.02e-05,168.005,0.741
2bTvNKT8bxyyPhzHu4A2Wx,Going up the Coast,spotify:track:2bTvNKT8bxyyPhzHu4A2Wx,Clay and Friends,0.35,0.688,0.655,2.39e-05,118.334,0.627
1gGVs5VYqj912AJCNp2sSe,Hey Love,spotify:track:1gGVs5VYqj912AJCNp2sSe,LAYYI,0.883,0.679,0.285,1.26e-05,100.105,0.266
1VDXqSp1brt1edwQIrArii,A.M.,spotify:track:1VDXqSp1brt1edwQIrArii,SHN,0.247,0.0767,0.379,0.951,176.428,0.0323
6CsbniEMwV9GizQBujF7HJ,Be My Ocean,spotify:track:6CsbniEMwV9GizQBujF7HJ,Gentle Bones,0.184,0.589,0.574,0,175.889,0.539
54EWwXt6RCv5Err39SHUxK,Moonlight,spotify:track:54EWwXt6RCv5Err39SHUxK,YAØ,0.764,0.624,0.315,0.00225,147.937,0.313
31sMiGZBB5enKMnqh6QT4c,Half As Good,spotify:track:31sMiGZBB5enKMnqh6QT4c,Pseudo,0.636,0.8,0.44,0,123.891,0.667
3Ca24oa8tofPtGYuULHXHI,Booty (feat. Latto),spotify:track:3Ca24oa8tofPtGYuULHXHI,Saucy Santana,0.16,0.876,0.563,0,108.045,0.711
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),spotify:track:27NovPIUIRrOZoCHxABJwK,Lil Nas X,0.0203,0.736,0.704,0,149.995,0.894
2a6UrsOfWH65BBo9CZz9km,Demon,spotify:track:2a6UrsOfWH65BBo9CZz9km,Sad Night Dynamite,0.145,0.793,0.555,0.0688,99.013,0.372
2R30N7DHSavVqORsbMApqV,Massachusetts,spotify:track:2R30N7DHSavVqORsbMApqV,Bee Gees,0.00861,0.215,0.459,0.00934,50.732,0.443
0AwmMHWOVftwCi5hkcNQ5z,Everything I Know About Love,spotify:track:0AwmMHWOVftwCi5hkcNQ5z,Laufey,0.615,0.66,0.329,0,68.038,0.513
0X7K8nxTgOBUr5VMTLG8hS,Winter Song,spotify:track:0X7K8nxTgOBUr5VMTLG8hS,Isyana Sarasvati,0.717,0.725,0.461,0.0134,115.968,0.298
67seLhibwW3OAyZcEw5Ijh,アイタリナイ,spotify:track:67seLhibwW3OAyZcEw5Ijh,MAISONdes,0.122,0.617,0.959,0,167.06,0.88
5Enzcachkod8O3ykRHUZLw,Nunca Te Dejaré Ir,spotify:track:5Enzcachkod8O3ykRHUZLw,Sexy Pigeon,0.0381,0.66,0.669,0.0519,140.935,0.886
7wqJo4sIplz4Q2t7f91yZT,Remembering - Chinese Version,spotify:track:7wqJo4sIplz4Q2t7f91yZT,Andrea Bocelli,0.864,0.134,0.353,1.05e-05,70.356,0.0997
0PeXTKGrNUuAXd3LVgfZje,Invisible Girl!,spotify:track:0PeXTKGrNUuAXd3LVgfZje,Morgan Reese,0.785,0.843,0.705,1.27e-05,120.957,0.871
1YwbObIsxLhBTjSI5lwJz6,Just The Way You Are,spotify:track:1YwbObIsxLhBTjSI5lwJz6,James Smith,0.906,0.525,0.218,0.000563,130.309,0.251
4mpIAejFP26vv8IX7FaVrl,You Make My Dreams,spotify:track:4mpIAejFP26vv8IX7FaVrl,Tim Halperin,0.961,0.479,0.126,1.36e-06,72.808,0.445
2CsrEZLYrMz8rpeX4IFcGN,The Sound Of Silence,spotify:track:2CsrEZLYrMz8rpeX4IFcGN,Tom Ball,0.434,0.495,0.348,0,80.107,0.269
3sfHQbqdAP6PBsihQBM3hH,혼자 두지 마 Don't leave me alone,spotify:track:3sfHQbqdAP6PBsihQBM3hH,Yerin Baek,0.739,0.618,0.375,0,124.166,0.33
7DmAC7pz7DM8lT3RqliQRT,Poor Miss Taylor,spotify:track:7DmAC7pz7DM8lT3RqliQRT,Isobel Waller-Bridge,0.933,0.523,0.179,0.892,101.294,0.507
14XLUySagFhP9KoqOTg5ka,VIBE (feat. Jimin of BTS),spotify:track:14XLUySagFhP9KoqOTg5ka,TAEYANG,0.0676,0.787,0.677,0,100.035,0.598
5ReIs3aH4wfBjp93QOtWAl,Kill Bill - Acoustic,spotify:track:5ReIs3aH4wfBjp93QOtWAl,SZA,0.857,0.347,0.378,0,173.482,0.61
0wt9RjddODlWDetpuaXfRK,"Sunflower (Remix) [with Swae Lee, Nicky Jam, and Prince Royce]",spotify:track:0wt9RjddODlWDetpuaXfRK,Post Malone,0.274,0.604,0.754,3.53e-06,179.836,0.28
06Iz1p9X7lvhy2HxqwPW5Y,Sunflower (Remix),spotify:track:06Iz1p9X7lvhy2HxqwPW5Y,Shaun Reynolds,0.231,0.727,0.545,0,90.01,0.381
2ClPhnTuoffoj3CkDxEdGi,Phone,spotify:track:2ClPhnTuoffoj3CkDxEdGi,MNEK,0.256,0.822,0.458,0,105.968,0.788
3OM6qQmdFV6uy61GIqpRtf,AMAZING,spotify:track:3OM6qQmdFV6uy61GIqpRtf,Rex Orange County,0.279,0.719,0.461,0,123.915,0.548
7wjmwD5nIYWVnHiR3X3PTO,Golden,spotify:track:7wjmwD5nIYWVnHiR3X3PTO,Cory Wong,0.053,0.692,0.711,2.92e-05,132.062,0.894
0yLdNVWF3Srea0uzk55zFn,Flowers,spotify:track:0yLdNVWF3Srea0uzk55zFn,Miley Cyrus,0.0632,0.707,0.681,5.15e-06,117.999,0.646
0ZoAS1uSoCP8ifthTH40TD,Cry Me a River,spotify:track:0ZoAS1uSoCP8ifthTH40TD,Forsvarets Stabsmusikkorps,0.946,0.46,0.296,0.00111,101.158,0.448
0PJIbOdMs3bd5AT8liULMQ,oui,spotify:track:0PJIbOdMs3bd5AT8liULMQ,Jeremih,0.213,0.418,0.724,0,78.521,0.604
7cyBdix7HId2onf99SrJBV,Church (feat. Teddy Verseti),spotify:track:7cyBdix7HId2onf99SrJBV,T-Pain,0.0669,0.792,0.829,7.46e-06,80.014,0.963
2rwwenlT6ULljlxQQVMcpG,Love Me For The Weekend (with Ashe),spotify:track:2rwwenlT6ULljlxQQVMcpG,Party Pupils,0.0495,0.684,0.711,0,114.947,0.568
36482hNESSwELpr9sS3NbE,A Little Party Never Killed Nobody (All We Got),spotify:track:36482hNESSwELpr9sS3NbE,Fergie,0.00959,0.761,0.619,3.18e-06,129.998,0.516
7K2IeEefMiK8sDL8RBvXw2,London Bridge,spotify:track:7K2IeEefMiK8sDL8RBvXw2,Fergie,0.216,0.769,0.609,0,90.951,0.633
6dgWWAs5yhWPOtvE1zuoQ1,Big Girls Don't Cry (Personal),spotify:track:6dgWWAs5yhWPOtvE1zuoQ1,Fergie,0.205,0.708,0.641,0,113.082,0.253
5h2nC1QYVpK0AJra70Ja3p,L.A.LOVE (la la) [feat. YG],spotify:track:5h2nC1QYVpK0AJra70Ja3p,Fergie,0.0186,0.509,0.482,0,101.042,0.301
6Xa2rrTpSLkpx887Y115mO,Butterflies,spotify:track:6Xa2rrTpSLkpx887Y115mO,Abe Parker,0.62,0.485,0.484,0,159.877,0.282
6t5ed6P4mmaCu7tdZOecqo,Je suis vous tous qui m'écoutez,spotify:track:6t5ed6P4mmaCu7tdZOecqo,Jeanne Moreau,0.86,0.397,0.19,1.69e-05,110.587,0.405
5hSPZjxHkaMOJSPoatZrIp,単焦点,spotify:track:5hSPZjxHkaMOJSPoatZrIp,Penthouse,0.288,0.704,0.799,0,109.982,0.811
5Kd14oUKVX79Q9cIbdbs5r,Listen 4 My Love,spotify:track:5Kd14oUKVX79Q9cIbdbs5r,Funk LeBlanc,0.0725,0.799,0.588,0,109.971,0.683
1OrplXMoRRaHS7D9pIn5e1,ENDLESS,spotify:track:1OrplXMoRRaHS7D9pIn5e1,TENDRE,0.367,0.787,0.612,3.86e-05,90.002,0.663
2rnqXy3nkUv628RZbjbPcN,Top Of The World(Cover),spotify:track:2rnqXy3nkUv628RZbjbPcN,Sunrise In My Attache Case,0.0463,0.682,0.746,0,98.005,0.709
16g5WqsO9KZCHM9vOpDbWb,Zillionaire,spotify:track:16g5WqsO9KZCHM9vOpDbWb,The Aces,0.0208,0.755,0.691,0,106.997,0.783
0dQz78MUKB9bR65PvPOJs8,meet me at our spot,spotify:track:0dQz78MUKB9bR65PvPOJs8,shmavana shmantos,0.665,0.37,0.45,0.00095,90.941,0.385
0eOittnGnC26OYAndRitcn,Slow Motion,spotify:track:0eOittnGnC26OYAndRitcn,Karina Pasian,0.846,0.454,0.257,0,153.26,0.364
4rtqhoePcvl6hl9f3yUQY2,Tangerine,spotify:track:4rtqhoePcvl6hl9f3yUQY2,Ayumu Imazu,0.0454,0.746,0.7,0,117.012,0.693
6JO6fHEpjYE8ILDhweIqQj,Better (Feat. BIG Naughty),spotify:track:6JO6fHEpjYE8ILDhweIqQj,MAMAMOO+,0.288,0.834,0.64,0,115.014,0.803
4sSo8hmQ1g7qt1iE1uMRDr,FAVORITE,spotify:track:4sSo8hmQ1g7qt1iE1uMRDr,HUNJIYA,0.66,0.638,0.371,0.000629,124.827,0.331
2gTLLRw4CBl709U3dRICEh,Beautiful Day,spotify:track:2gTLLRw4CBl709U3dRICEh,Coldiac,0.391,0.563,0.686,0,167.868,0.909
1dVYsWzYzBDGCmxpZz9D0p,choco (Prod. DPR CREAM / Feat. SOLE),spotify:track:1dVYsWzYzBDGCmxpZz9D0p,Lee Jin Ah,0.496,0.728,0.755,0.0138,140.0,0.91
3dz63QjQVZy7RYPzx6l3JU,Your Side Of The Bed (feat. Eric Nam),spotify:track:3dz63QjQVZy7RYPzx6l3JU,Loote,0.144,0.754,0.764,0,109.919,0.929
3qFFmznX7aujlmeUqoIIHR,C'est La Vie (feat. Stella Jang),spotify:track:3qFFmznX7aujlmeUqoIIHR,Jane,0.233,0.751,0.734,0.296,119.979,0.811
7gd01LMH2gBcoDngSt8sq9,Next To You (feat. Justin Bieber),spotify:track:7gd01LMH2gBcoDngSt8sq9,Chris Brown,0.0201,0.67,0.676,0,114.974,0.349
5qTvkDrSfvwDv6RBjjcfQr,Get Busy,spotify:track:5qTvkDrSfvwDv6RBjjcfQr,Sean Paul,0.615,0.735,0.824,0,100.202,0.726
6GHMJJjpoqiBnw3wgSplL7,Beep,spotify:track:6GHMJJjpoqiBnw3wgSplL7,The Pussycat Dolls,0.00952,0.938,0.735,0,103.7,0.55
6Uj1ctrBOjOas8xZXGqKk4,Woman,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,0.0888,0.824,0.764,0.00294,107.998,0.881
57Coopi4KriNAIdBzCOVY1,Cariño,spotify:track:57Coopi4KriNAIdBzCOVY1,Jennifer Lopez,0.106,0.791,0.951,0.0534,115.784,0.893
1fgvJXlcZ7uIddMpqsqw0L,Love Don't Cost a Thing,spotify:track:1fgvJXlcZ7uIddMpqsqw0L,Jennifer Lopez,0.00305,0.786,0.842,3.54e-06,97.577,0.685
2hgzdQdnfWwtdpZbhZlV72,Ain't Your Mama,spotify:track:2hgzdQdnfWwtdpZbhZlV72,Jennifer Lopez,0.0472,0.757,0.678,9.14e-06,120.075,0.82
21pySLskKIKrhDziCX5ojQ,When I Grow Up,spotify:track:21pySLskKIKrhDziCX5ojQ,The Pussycat Dolls,0.00165,0.671,0.685,0,118.449,0.368
0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. Jay-Z),spotify:track:0TwBtDAWpkpM3srywFVOV5,Beyoncé,0.00238,0.664,0.758,0,99.259,0.701
228BxWXUYQPJrJYHDLOHkj,Gasolina,spotify:track:228BxWXUYQPJrJYHDLOHkj,Daddy Yankee,0.322,0.852,0.797,2.69e-06,96.008,0.741
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),spotify:track:6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,0.075,0.696,0.817,0,98.064,0.782
7Kpqjspw4Y7HrvItIRcBiW,Jai Ho! (You Are My Destiny),spotify:track:7Kpqjspw4Y7HrvItIRcBiW,A.R. Rahman,0.0476,0.657,0.941,0,136.202,0.879
3H6JUtLbiZh07T7GLiuTON,"My Neck, My Back",spotify:track:3H6JUtLbiZh07T7GLiuTON,Khia,0.0302,0.877,0.696,0,102.055,0.747
5ubwXXOsH9bUhZsQ0Cybha,Level Up,spotify:track:5ubwXXOsH9bUhZsQ0Cybha,Ciara,0.0142,0.746,0.825,0.0107,152.914,0.584
7l0Ai4PW0s57O7kJ9OO9iU,Soul II Stro,spotify:track:7l0Ai4PW0s57O7kJ9OO9iU,Stro Elliot,0.342,0.523,0.576,0.756,93.001,0.14
5oLjOtTMGChIXXsqcjfy04,Time for Care,spotify:track:5oLjOtTMGChIXXsqcjfy04,Us The Duo,0.0889,0.7,0.555,0,137.993,0.604
5ASM6Qjiav2xPe7gRkQMsQ,Sleigh Ride,spotify:track:5ASM6Qjiav2xPe7gRkQMsQ,The Ronettes,0.403,0.529,0.772,2.21e-06,91.751,0.853
6Uc4EHr3ktYmLfLDY7LifJ,Snow In California,spotify:track:6Uc4EHr3ktYmLfLDY7LifJ,Ariana Grande,0.257,0.631,0.533,0,135.002,0.428
2ZFX853E9oi99D6WaPYUg8,Wit It This Christmas,spotify:track:2ZFX853E9oi99D6WaPYUg8,Ariana Grande,0.124,0.648,0.319,0,128.041,0.398
1yVBxI8TaIL86Rrmah83fd,The Ballet Girl,spotify:track:1yVBxI8TaIL86Rrmah83fd,Aden Foyer,0.0796,0.694,0.816,1.17e-06,118.036,0.601
7aHBGcIkKffL8JGz5czTeA,Save Our Christmas,spotify:track:7aHBGcIkKffL8JGz5czTeA,John Park,0.899,0.252,0.327,9.75e-06,69.997,0.372
04Du5TkwT3to8Tjp1cDrO1,Love Again,spotify:track:04Du5TkwT3to8Tjp1cDrO1,John Park,0.186,0.468,0.737,0,155.715,0.534
4HbeGjbt7u3pvwDk1vN7P0,Mystery of Love,spotify:track:4HbeGjbt7u3pvwDk1vN7P0,Sufjan Stevens,0.94,0.365,0.273,0.431,132.285,0.238
2v89G6dKQHB3LiV1Ej1vfX,Get Buck,spotify:track:2v89G6dKQHB3LiV1Ej1vfX,Young Buck,0.545,0.797,0.667,0,76.51,0.621
0s46SltT4On0Z6kglK1I5c,I Just Wanna Love U (Give It 2 Me),spotify:track:0s46SltT4On0Z6kglK1I5c,JAY-Z,0.301,0.8,0.922,9.31e-06,98.631,0.801
2fihoO76h66Hio6noF4tQD,The DJ Is Crying For Help,spotify:track:2fihoO76h66Hio6noF4tQD,AJR,0.346,0.544,0.652,1.71e-06,145.039,0.519
7LHAKF7pBqHch8o6Yo0ad5,Suzume,spotify:track:7LHAKF7pBqHch8o6Yo0ad5,RADWIMPS,0.615,0.571,0.415,0,78.025,0.342
2QqUfCa7GbxQm6gB3K4hhi,See Tình - Cucak Remix - Cukak Remix,spotify:track:2QqUfCa7GbxQm6gB3K4hhi,Hoang Thuy Linh,0.208,0.874,0.746,0.0069,128.009,0.884
2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,spotify:track:2HZLXBOnaSRhXStMLrq9fD,Ghost,0.000235,0.466,0.9,0.00104,130.02,0.561
13L3gIhrMCxvTVZpTiMOvI,Leave A Message (feat. Mea Shahira),spotify:track:13L3gIhrMCxvTVZpTiMOvI,Eka Gustiwana,0.18,0.778,0.615,0.00588,100.007,0.646
0EJ3Kofm9hYq3hL4VZ881G,Big Energy (feat. DJ Khaled) - Remix,spotify:track:0EJ3Kofm9hYq3hL4VZ881G,Latto,0.0421,0.87,0.775,1.8e-06,106.001,0.792
0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,spotify:track:0o9zmvc5f3EFApU52PPIyW,Fujii Kaze,0.166,0.6,0.76,4.09e-05,158.078,0.519
1l4iQsOZ5sOXZPMQLvouaB,Coast (feat. Anderson .Paak),spotify:track:1l4iQsOZ5sOXZPMQLvouaB,Hailee Steinfeld,0.0262,0.701,0.875,7.32e-06,111.976,0.84
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,0.0826,0.704,0.797,0.000745,139.994,0.825
52XoFtAGfg9AFuCB4YCcVQ,Hips Don't Lie (feat. Wyclef Jean) - Live - December 2006,spotify:track:52XoFtAGfg9AFuCB4YCcVQ,Shakira,0.0573,0.665,0.974,1.16e-05,99.996,0.434
2A9syyjDKXse0q4X4YHmUD,小心温差,spotify:track:2A9syyjDKXse0q4X4YHmUD,Matt Lv,0.311,0.518,0.448,0,111.801,0.669
6wiN6mgr0WsJk0lMcfl8zu,夏夜晴朗的晚上,spotify:track:6wiN6mgr0WsJk0lMcfl8zu,Matt Lv,0.611,0.596,0.418,0.000218,79.996,0.258
0vLj7fwt3HM36zo7HEghCL,Alone,spotify:track:0vLj7fwt3HM36zo7HEghCL,Burna Boy,0.153,0.607,0.667,0,90.153,0.317
77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),spotify:track:77UjLW8j5UAGAGVGhR5oUK,The Weeknd,0.0762,0.735,0.677,2.17e-05,100.584,0.188
6nllDX2n9aH8p1G1CxjLb8,No Woman No Cry,spotify:track:6nllDX2n9aH8p1G1CxjLb8,Tems,0.522,0.406,0.254,0.000829,147.561,0.146
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),spotify:track:38T0tPVZHcPZyhtOcCP7pF,Lil Nas X,0.148,0.637,0.715,0,141.872,0.308
4M6pDt6pICsMiiwXGkufLe,Con La Brisa,spotify:track:4M6pDt6pICsMiiwXGkufLe,Foudeqush,0.506,0.618,0.44,0.333,113.919,0.251
7GkzY4rX5ChjsHM8JeBnU5,A Lady,spotify:track:7GkzY4rX5ChjsHM8JeBnU5,Tally Hall,0.969,0.5,0.183,0.104,83.055,0.0962
1ejFzmjb2owKXTC19xp50U,I'd Rather Be Me (With You) - Single Version,spotify:track:1ejFzmjb2owKXTC19xp50U,Zach Callison,0.911,0.753,0.0618,0,104.476,0.486
755inykyaG4w22GWAsA3MX,Marlboro Nights,spotify:track:755inykyaG4w22GWAsA3MX,Lonely God,0.00237,0.466,0.823,0.000321,175.797,0.782
2k8KDWQCvNu6bBR7hRXB9m,JAJA,spotify:track:2k8KDWQCvNu6bBR7hRXB9m,PENOMECO,0.24,0.692,0.803,0,106.027,0.605
2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,spotify:track:2NniAhAtkRACaMeYt48xlD,Train,0.000284,0.591,0.935,0.000278,140.043,0.736
0ys67ApLdX56j21to2JRIV,Infinity,spotify:track:0ys67ApLdX56j21to2JRIV,Nathan Hartono,0.0268,0.429,0.883,1.46e-06,160.032,0.471
5SuOikwiRyPMVoIQDJUgSV,Comedy,spotify:track:5SuOikwiRyPMVoIQDJUgSV,Gen Hoshino,0.0322,0.676,0.461,1.01e-06,87.917,0.715
0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),spotify:track:0hquQWY3xvYqN4qtiquniF,Doja Cat,0.0777,0.801,0.601,3.23e-05,159.969,0.74
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,spotify:track:2P4OICZRVAQcYAV2JReRfj,Avicii,0.31,0.579,0.736,0,127.999,0.613
0HqZX76SFLDz2aW8aiqi7G,Bones,spotify:track:0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons,0.0206,0.773,0.742,0,114.071,0.571
6pf9datdAtxQj4EU8UYHSx,Levels,spotify:track:6pf9datdAtxQj4EU8UYHSx,Nick Jonas,0.0488,0.432,0.656,0,199.246,0.66
7L6QYkkcOQ5bMwb7KKtKMd,Mr. Roboto / Counting Stars (Glee Cast Version) (feat. Skylar Astin),spotify:track:7L6QYkkcOQ5bMwb7KKtKMd,Glee Cast,0.0219,0.364,0.822,0,144.006,0.194
7C0rG4oWO7VeZcffyW1sK9,Mr. Roboto,spotify:track:7C0rG4oWO7VeZcffyW1sK9,Styx,0.186,0.663,0.482,0,144.13,0.314
0QHEIqNKsMoOY5urbzN48u,Made You Look,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,0.345,0.838,0.525,1.92e-06,144.981,0.884
4iAADGCKIR9GkLGvAHfZUS,Beat Goes On (Rhythm to the Brain),spotify:track:4iAADGCKIR9GkLGvAHfZUS,Campbell,0.00563,0.821,0.781,0.0191,137.017,0.434
7GNRUsU3M4XNDDB9xle5Dz,That That (prod. & feat. SUGA of BTS),spotify:track:7GNRUsU3M4XNDDB9xle5Dz,PSY,0.0299,0.905,0.962,0,129.969,0.906
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,spotify:track:5oO3drDxtziYU2H1X23ZIp,Rihanna,0.0717,0.509,0.637,1.08e-05,172.006,0.378
4pAl7FkDMNBsjykPXo91B3,Needed Me,spotify:track:4pAl7FkDMNBsjykPXo91B3,Rihanna,0.11,0.671,0.314,0,110.898,0.296
35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,spotify:track:35ovElsgyAtQwYPYnZJECg,Rihanna,0.899,0.247,0.299,0,177.115,0.172
1Jtu9lC8JiRwID2ANW55Rl,MODJO (Lady remix),spotify:track:1Jtu9lC8JiRwID2ANW55Rl,WaLLis,0.397,0.625,0.594,0,126.142,0.903
1akQuVQVB4rPIjL6rs9fGb,wait for you,spotify:track:1akQuVQVB4rPIjL6rs9fGb,Llunr,0.668,0.387,0.444,0.00129,83.493,0.325
5Hf6nME2UxqODXQj9pP1qw,crutches,spotify:track:5Hf6nME2UxqODXQj9pP1qw,Daniel Leggs,0.939,0.656,0.382,0.744,100.059,0.207
29rPWPyFVpEk51XWQSgrm3,Our Younger Days 깊은 우리 젊은 날,spotify:track:29rPWPyFVpEk51XWQSgrm3,We Are The Night,0.544,0.692,0.457,1.85e-05,117.994,0.145
